id,price,accommodates,bedrooms,number_of_reviews,room_type
1148018656320089656,1080.0,6,2.0,24,Entire home/apt
43055019,1060.0,2,1.0,330,Entire home/apt
50620673,822.0,4,1.0,261,Private room
53125458,550.0,3,1.0,82,Private room
841504301029968671,1695.0,6,2.0,46,Entire home/apt
1440797615961954884,1103.0,3,1.0,6,Entire home/apt
707173031440315199,1620.0,2,1.0,4,Entire home/apt
1005763991988527524,582.0,2,1.0,81,Entire home/apt
1009053176804170241,1478.0,2,1.0,0,Private room
1276065097688960913,1224.0,2,1.0,17,Entire home/apt
580657469997761206,707.0,2,1.0,37,Private room
863180984181188292,1832.0,8,3.0,99,Entire home/apt
528873474767139787,975.0,4,1.0,70,Entire home/apt
1361857284456372793,524.0,1,1.0,0,Private room
26868481,2633.0,4,2.0,10,Private room
626603571440447828,1948.0,2,1.0,6,Private room
568757161203592942,2000.0,4,2.0,89,Entire home/apt
31710646,942.0,4,1.0,238,Entire home/apt
926216850756691375,610.0,2,1.0,131,Entire home/apt
1138645822870869341,762.0,3,1.0,54,Entire home/apt
12333007,3170.0,4,2.0,11,Entire home/apt
2546210,250.0,1,1.0,3,Private room
766927438240442671,1328.0,5,3.0,59,Entire home/apt
40011514,373.0,1,1.0,46,Private room
22828751,324.0,2,1.0,183,Private room
53172661,690.0,4,1.0,29,Private room
47818189,810.0,4,1.0,54,Entire home/apt
6705400,198.0,1,1.0,20,Private room
793283545277229637,830.0,6,2.0,67,Entire home/apt
43857083,1143.0,2,1.0,27,Entire home/apt
1450742394103445023,3112.0,6,0.0,0,Entire home/apt
1048033154154470443,813.0,2,1.0,49,Entire home/apt
979893046048714286,6890.0,3,1.0,22,Entire home/apt
942280707550837953,903.0,4,0.0,4,Private room
1087157332006222338,1048.0,2,1.0,80,Entire home/apt
49630657,347.0,1,1.0,161,Entire home/apt
45774115,1358.0,6,3.0,96,Entire home/apt
1446641542157895049,508.0,1,1.0,3,Private room
1084738216205832784,1884.0,4,2.0,37,Entire home/apt
44613049,1736.0,4,2.0,1,Entire home/apt
1039191623771058144,5199.0,16,8.0,5,Entire home/apt
1176174292360564850,632.0,3,1.0,49,Entire home/apt
37627725,755.0,4,0.0,431,Entire home/apt
963853265910639550,1141.0,2,1.0,59,Entire home/apt
7894906,1184.0,3,1.0,2,Entire home/apt
41818414,866.0,2,1.0,200,Entire home/apt
852390937519413443,1629.0,5,2.0,129,Entire home/apt
697823787303499866,1150.0,5,3.0,106,Entire home/apt
48900167,718.0,2,1.0,65,Entire home/apt
1070694519148657013,1628.0,4,2.0,27,Entire home/apt
33344402,782.0,2,1.0,14,Private room
48569698,1030.0,5,2.0,57,Entire home/apt
685266689152477655,1205.0,6,2.0,136,Entire home/apt
44962130,2008.0,2,1.0,24,Private room
26782892,1776.0,4,2.0,243,Entire home/apt
1475491135309789112,19400.0,2,1.0,7,Private room
1230038127635174346,6386.0,12,6.0,10,Entire home/apt
1312463880390948304,10286.0,9,4.0,13,Entire home/apt
1322682715046421759,702.0,1,1.0,5,Private room
50241278,729.0,2,1.0,168,Entire home/apt
1033655449750614160,360.0,1,1.0,53,Private room
1139352904812664911,357.0,1,1.0,19,Private room
1511229926390677477,4611.0,6,3.0,0,Entire home/apt
18851992,779.0,4,2.0,84,Entire home/apt
1455088840323111928,2029.0,2,1.0,0,Private room
11923569,862.0,4,1.0,274,Entire home/apt
1392170906685269417,1296.0,6,2.0,7,Entire home/apt
46329618,2792.0,4,1.0,5,Private room
52548433,8413.0,10,3.0,66,Entire home/apt
1165199553866382528,654.0,1,1.0,0,Private room
758000767508171759,1199.0,2,1.0,22,Entire home/apt
29521450,1070.0,4,1.0,90,Entire home/apt
913169491281896340,2045.0,2,1.0,31,Entire home/apt
21531719,354.0,2,1.0,31,Private room
15855072,2266.0,4,2.0,129,Entire home/apt
50830549,313.0,1,1.0,316,Private room
1047097827459378803,463.0,2,1.0,8,Private room
802851562174940124,984.0,2,1.0,64,Private room
32498281,1218.0,3,1.0,58,Entire home/apt
1193477548582321676,1791.0,2,1.0,3,Private room
1329196806558080536,1574.0,2,1.0,58,Entire home/apt
760807360709334350,616.0,4,2.0,1,Private room
1061790102728342245,183.0,4,1.0,5,Shared room
602968056473691152,2802.0,4,2.0,102,Entire home/apt
1233677341426775383,410.0,2,1.0,44,Entire home/apt
41715689,973.0,3,1.0,19,Entire home/apt
638544820856011366,600.0,2,1.0,5,Private room
1359549270034520189,1116.0,4,2.0,10,Entire home/apt
1450841941007520768,1818.0,2,1.0,2,Private room
613204716212210164,1042.0,4,1.0,70,Entire home/apt
1416853948113613873,1726.0,4,2.0,2,Entire home/apt
1182129504311879577,4385.0,12,6.0,38,Entire home/apt
1273313113848377045,1148.0,2,1.0,14,Private room
47787828,1160.0,4,2.0,86,Entire home/apt
932614417864105360,1047.0,4,2.0,79,Entire home/apt
49849308,2436.0,3,2.0,6,Entire home/apt
45565936,421.0,2,1.0,22,Private room
661687206870109777,648.0,2,1.0,533,Entire home/apt
973885879619610603,855.0,2,1.0,31,Private room
10686291,1663.0,2,1.0,200,Entire home/apt
1426516106279919275,1662.0,4,2.0,4,Entire home/apt
1399421622643662917,362.0,2,1.0,9,Private room
1428238102332842528,3143.0,4,2.0,0,Entire home/apt
1096552657018268503,2262.0,4,1.0,37,Entire home/apt
1187111804202386362,493.0,4,1.0,31,Entire home/apt
1425550124555258992,780.0,3,2.0,1,Entire home/apt
1475630323954004542,159200.0,16,7.0,0,Entire home/apt
636805687184113461,2044.0,4,2.0,90,Entire home/apt
787099994610822032,807.0,4,1.0,152,Entire home/apt
1350814930148631730,1264.0,2,1.0,12,Entire home/apt
23966299,1806.0,4,2.0,96,Entire home/apt
1147028804678837911,1028.0,2,1.0,0,Entire home/apt
45411435,742.0,2,1.0,167,Entire home/apt
1473303990128300750,491.0,2,1.0,0,Private room
985672841519910624,2811.0,3,1.0,2,Entire home/apt
1446491029462162184,1307.0,7,1.0,10,Entire home/apt
1042261458887999957,1107.0,2,1.0,18,Entire home/apt
15172326,1100.0,2,1.0,27,Entire home/apt
945079719175330024,960.0,2,1.0,139,Entire home/apt
861879464784852807,783.0,2,1.0,93,Entire home/apt
1200788927306913123,478.0,2,1.0,121,Private room
1430570665532510109,961.0,2,1.0,12,Entire home/apt
1059720276046368934,466.0,2,1.0,92,Entire home/apt
565207661736258430,1310.0,2,1.0,91,Private room
18152564,600.0,3,2.0,37,Entire home/apt
1446696569724191555,307.0,2,1.0,0,Private room
1415254385389732745,1246.0,2,1.0,19,Entire home/apt
1016226865894580097,629.0,2,1.0,64,Entire home/apt
1031932989806163728,962.0,2,1.0,18,Entire home/apt
1006056592038056479,3741.0,6,3.0,24,Entire home/apt
873892522453300686,943.0,6,2.0,110,Entire home/apt
1316091927570945207,1840.0,4,1.0,0,Entire home/apt
12152011,1181.0,3,2.0,24,Entire home/apt
806457977399883592,1984.0,4,2.0,48,Entire home/apt
32840588,2064.0,3,2.0,181,Entire home/apt
681091737114812977,461.0,2,1.0,16,Private room
37721233,415.0,1,1.0,123,Hotel room
1006158693022704452,3430.0,6,3.0,18,Entire home/apt
785557873770963831,1828.0,2,1.0,145,Entire home/apt
1375568589282985769,789.0,1,1.0,0,Private room
978301524842253683,2283.0,3,1.0,7,Entire home/apt
1184579542344202709,2856.0,6,3.0,5,Entire home/apt
858954041280416101,476.0,1,1.0,1,Private room
1500910379178079893,562.0,2,1.0,3,Entire home/apt
44793046,307.0,2,1.0,11,Private room
35468216,380.0,1,1.0,12,Private room
33808366,2154.0,6,3.0,0,Entire home/apt
1292510701708590161,1239.0,2,1.0,20,Entire home/apt
1194515277400516975,3325.0,6,3.0,32,Entire home/apt
50657738,1292.0,2,1.0,41,Entire home/apt
42694349,1016.0,5,2.0,68,Entire home/apt
1026157042066920075,1060.0,4,1.0,38,Entire home/apt
1148041138487906353,4207.0,6,2.0,23,Entire home/apt
33465702,495.0,2,1.0,8,Private room
781224433062403679,712.0,2,1.0,8,Private room
1490838013818926555,469.0,2,1.0,5,Private room
826187448402020874,643.0,4,2.0,159,Entire home/apt
26280733,350.0,1,1.0,0,Private room
1090238315813607578,656.0,5,2.0,24,Entire home/apt
1398182099525926964,978.0,2,1.0,52,Private room
1348093371748251746,3239.0,8,2.0,0,Entire home/apt
16622843,1869.0,4,2.0,49,Entire home/apt
1153713414832449305,4583.0,4,2.0,26,Entire home/apt
548757032555079519,500.0,1,1.0,0,Private room
31102638,236.0,2,1.0,8,Private room
892946758099248183,1265.0,4,2.0,30,Entire home/apt
981827582689796647,3832.0,9,3.0,71,Entire home/apt
18570983,583.0,2,1.0,62,Private room
578141453459958302,878.0,5,2.0,138,Entire home/apt
1381928746707699746,1069.0,4,1.0,13,Private room
1005838036845837601,1370.0,5,2.0,21,Entire home/apt
900745399412357215,650.0,1,1.0,4,Private room
1195159898332431404,1365.0,7,3.0,35,Entire home/apt
1451742708208164568,3329.0,6,3.0,20,Entire home/apt
37452065,3337.0,4,2.0,335,Entire home/apt
1356587974949017418,749.0,2,1.0,5,Private room
37537744,2127.0,6,2.0,30,Entire home/apt
49346479,400.0,2,0.0,116,Entire home/apt
1015957215237593577,2266.0,6,3.0,9,Entire home/apt
1201685785085531840,807.0,2,1.0,463,Entire home/apt
49871435,5240.0,15,0.0,74,Entire home/apt
1111818825116135740,715.0,1,1.0,17,Private room
1385235832458152421,608.0,10,2.0,5,Entire home/apt
1331598280539890585,296.0,2,1.0,0,Entire home/apt
1099372802513077475,939.0,6,2.0,126,Entire home/apt
1002936781449577411,700.0,3,1.0,0,Private room
13971523,552.0,1,1.0,0,Private room
1492299654286333704,1565.0,16,8.0,0,Entire home/apt
1381980171812399685,360.0,2,1.0,4,Private room
7894770,3849.0,16,5.0,7,Entire home/apt
39113387,240.0,1,1.0,16,Private room
30353303,473.0,2,1.0,73,Entire home/apt
1444953668890860244,783.0,2,1.0,3,Private room
51984334,24280.0,4,2.0,12,Entire home/apt
1179335028845109123,1563.0,6,3.0,57,Entire home/apt
1077809842756919302,813.0,8,1.0,9,Shared room
781309564168115674,814.0,4,2.0,129,Entire home/apt
847883635215456462,630.0,1,1.0,2,Private room
904122197908890864,907.0,2,1.0,4,Private room
32161534,500.0,1,1.0,5,Private room
899459043133843652,279.0,1,1.0,108,Private room
542830461311974845,1101.0,3,1.0,80,Entire home/apt
899915788362154625,1296.0,2,1.0,2,Private room
51188017,664.0,4,2.0,68,Entire home/apt
1356104561544629585,265.0,1,1.0,23,Shared room
1460255799753013591,2100.0,8,3.0,17,Entire home/apt
51735565,1606.0,9,3.0,203,Entire home/apt
1482364742819396361,1610.0,4,3.0,0,Entire home/apt
12310042,1164.0,3,1.0,55,Entire home/apt
33047266,284.0,2,1.0,24,Private room
1110476196225464525,252.0,1,1.0,0,Private room
39897546,1203.0,2,1.0,362,Entire home/apt
968843025204260426,2700.0,4,2.0,86,Entire home/apt
1137805147850001254,1229.0,3,1.0,3,Entire home/apt
1355318653521353573,909.0,2,1.0,9,Entire home/apt
51965674,1265.0,4,2.0,230,Entire home/apt
45253123,1321.0,2,1.0,33,Entire home/apt
31105675,415.0,3,1.0,166,Entire home/apt
50103834,2071.0,7,3.0,35,Entire home/apt
891797735576140882,1704.0,4,2.0,11,Entire home/apt
36604351,822.0,3,1.0,226,Entire home/apt
1369100512526262607,915.0,4,1.0,1,Entire home/apt
26874973,659.0,6,1.0,695,Entire home/apt
863837563166929042,252.0,1,1.0,0,Private room
676781049887444731,520.0,2,1.0,2,Private room
681890309719600246,909.0,2,1.0,34,Entire home/apt
25283788,1876.0,2,1.0,44,Entire home/apt
1183625885067773823,1372.0,4,2.0,67,Entire home/apt
35123198,668.0,2,1.0,0,Private room
1243040398948715768,634.0,2,1.0,7,Entire home/apt
1428005911375395197,530.0,4,1.0,1,Private room
13635040,410.0,1,1.0,237,Private room
968981705483868287,1462.0,2,1.0,28,Entire home/apt
1340016326956620305,501.0,2,1.0,10,Private room
628384048499346243,572.0,4,1.0,31,Entire home/apt
16651177,395.0,2,1.0,117,Private room
1248578940233457703,810.0,2,1.0,69,Entire home/apt
572713044446453918,691.0,1,1.0,1,Private room
1152641676724452284,1372.0,2,2.0,0,Entire home/apt
572700345176072349,606.0,3,1.0,11,Private room
41916860,191.0,3,1.0,1,Entire home/apt
1101542591867453092,1229.0,3,1.0,79,Entire home/apt
1184051752569881475,441.0,1,1.0,0,Private room
1507503000034679281,1361.0,2,1.0,1,Entire home/apt
1227066109075178197,439.0,2,1.0,27,Entire home/apt
54277536,1374.0,2,1.0,45,Entire home/apt
1468998598593548525,416.0,2,1.0,0,Private room
32576003,630.0,2,1.0,16,Entire home/apt
1270431992601263094,1269.0,2,1.0,18,Entire home/apt
1137011443023025841,2340.0,4,2.0,72,Entire home/apt
663146017066546869,2101.0,6,2.0,77,Entire home/apt
22507191,1178.0,6,2.0,344,Entire home/apt
1323441529556509457,1089.0,4,1.0,14,Entire home/apt
1364615297274645085,1306.0,2,1.0,3,Entire home/apt
45457085,331.0,1,0.0,6,Private room
36451074,700.0,5,2.0,75,Entire home/apt
1331372941157800389,1612.0,3,1.0,20,Entire home/apt
40864223,952.0,3,1.0,178,Entire home/apt
1476241410730534240,1521.0,4,2.0,2,Entire home/apt
1201634630385235052,879.0,2,1.0,62,Entire home/apt
34123530,1220.0,6,3.0,163,Entire home/apt
53234662,849.0,4,2.0,25,Entire home/apt
1307670695412780667,1212.0,2,1.0,0,Entire home/apt
960339567440897397,341.0,1,1.0,4,Private room
36334521,1009.0,3,1.0,300,Entire home/apt
1402646637664028745,585.0,2,0.0,0,Private room
684752349966321866,4464.0,2,1.0,0,Entire home/apt
1269713071400362868,1743.0,4,2.0,9,Entire home/apt
38357708,972.0,2,1.0,56,Private room
34023420,580.0,2,0.0,125,Private room
603727389924900623,921.0,2,1.0,18,Private room
1216759307834180064,2200.0,4,2.0,56,Entire home/apt
49596414,463.0,2,1.0,160,Private room
1446572940855335031,1018.0,3,1.0,0,Entire home/apt
1117355369061158477,925.0,4,2.0,108,Entire home/apt
878839793319471368,1800.0,6,2.0,155,Entire home/apt
1200276738365432603,1285.0,4,2.0,23,Entire home/apt
16839082,1269.0,4,1.0,11,Private room
29038935,748.0,2,1.0,108,Private room
626805713768611195,970.0,2,1.0,115,Private room
688527736425611965,1943.0,2,1.0,222,Private room
52719700,650.0,2,1.0,87,Entire home/apt
27254320,682.0,4,1.0,190,Entire home/apt
1460553544755968706,1467.0,7,2.0,10,Entire home/apt
14070171,1243.0,2,0.0,179,Entire home/apt
1505338355163162443,1208.0,5,2.0,1,Entire home/apt
38928618,717.0,2,0.0,297,Entire home/apt
889257161614113138,1877.0,4,2.0,0,Entire home/apt
35682269,358.0,2,1.0,6,Private room
808725838051246545,2040.0,4,2.0,57,Entire home/apt
53968476,714.0,10,2.0,298,Entire home/apt
1457464447809425081,1012.0,4,1.0,8,Entire home/apt
569548509433069598,2193.0,5,2.0,82,Entire home/apt
1064497084796565197,817.0,4,1.0,56,Entire home/apt
963027367776090939,931.0,5,1.0,51,Entire home/apt
49425973,401.0,4,2.0,65,Entire home/apt
40589726,895.0,3,0.0,161,Entire home/apt
1216282434477712242,1858.0,3,1.0,46,Entire home/apt
919072506853400890,557.0,1,1.0,0,Private room
15131080,184.0,2,1.0,3,Private room
27607824,1172.0,6,2.0,265,Entire home/apt
727742819088251641,830.0,4,2.0,120,Entire home/apt
1249409562471803761,1263.0,3,1.0,16,Entire home/apt
835490419515426513,185.0,1,1.0,0,Private room
54256991,1174.0,6,2.0,165,Entire home/apt
1151592607080878110,1359.0,4,1.0,19,Entire home/apt
35154909,1698.0,5,3.0,92,Entire home/apt
608165653660790355,2081.0,4,2.0,49,Entire home/apt
1273618549586161204,1988.0,4,2.0,42,Entire home/apt
42967099,1273.0,9,5.0,152,Entire home/apt
1440923951748633832,2592.0,5,3.0,4,Entire home/apt
1212695506778240902,1095.0,14,2.0,7,Entire home/apt
11659979,1023.0,2,1.0,168,Entire home/apt
46137888,25211.0,4,2.0,59,Entire home/apt
29152492,1569.0,5,2.0,459,Entire home/apt
1156639132070249473,389.0,3,1.0,35,Private room
1461742797181531134,681.0,2,1.0,0,Private room
45482085,1536.0,2,1.0,45,Entire home/apt
719761630825339749,1116.0,3,1.0,41,Private room
30292797,1342.0,4,1.0,263,Entire home/apt
1442211525445923895,4722.0,4,2.0,0,Entire home/apt
608118686427892399,375.0,2,1.0,72,Private room
1323266489308403008,902.0,2,1.0,8,Private room
47918030,231.0,2,1.0,15,Private room
985843725546610529,1258.0,3,1.0,72,Entire home/apt
924523865724655638,721.0,2,1.0,0,Private room
47121548,1315.0,14,3.0,7,Entire home/apt
42618382,4304.0,14,3.0,16,Entire home/apt
988645257100574643,3389.0,3,2.0,2,Entire home/apt
836971997445511016,1034.0,1,1.0,16,Private room
837642386306577956,536.0,1,1.0,46,Private room
1238385758778050416,874.0,3,1.0,59,Entire home/apt
1441550356672077469,1665.0,2,1.0,0,Private room
1425469587614796957,686.0,3,1.0,28,Entire home/apt
33946223,1508.0,6,3.0,207,Entire home/apt
32184927,978.0,4,2.0,338,Entire home/apt
706345378979934282,1860.0,4,2.0,15,Entire home/apt
1090308213198165559,1771.0,2,0.0,30,Entire home/apt
27484911,10108.0,2,1.0,3,Entire home/apt
1377208979848280469,1158.0,2,1.0,63,Entire home/apt
866661844459937721,503.0,2,1.0,91,Entire home/apt
1500903259453126757,661.0,2,1.0,3,Private room
22067586,990.0,2,1.0,315,Entire home/apt
1313891371648518698,3157.0,2,1.0,3,Entire home/apt
1024926746565817394,1596.0,4,2.0,41,Entire home/apt
1463910950758683722,789.0,2,1.0,2,Entire home/apt
29007912,665.0,2,1.0,143,Private room
988585457886122087,311.0,2,1.0,111,Private room
707616800728481501,10500.0,8,4.0,125,Entire home/apt
1270474142612142356,1293.0,2,1.0,59,Private room
1372591588041520964,1393.0,5,2.0,11,Entire home/apt
1421257937031758044,7659.0,4,1.0,5,Entire home/apt
1157464869623008714,2040.0,3,1.0,62,Entire home/apt
40112550,656.0,2,1.0,3,Entire home/apt
14612217,1429.0,4,2.0,14,Entire home/apt
1475008718966386720,784.0,4,1.0,2,Entire home/apt
1444955498080409025,3230.0,4,2.0,2,Entire home/apt
1181996437030295783,734464.0,2,1.0,0,Private room
1178397538519890224,444.0,2,1.0,96,Private room
600032698993459962,3299.0,9,3.0,29,Entire home/apt
628894805472626624,685.0,1,1.0,30,Entire home/apt
1187053917864461821,684.0,2,1.0,34,Private room
900888474297677445,1035.0,2,1.0,39,Entire home/apt
50527312,2565.0,5,2.0,12,Entire home/apt
1272657515678026260,1077.0,2,1.0,17,Entire home/apt
1479164701336347165,1026.0,2,1.0,5,Entire home/apt
938302580353161256,2250.0,6,3.0,45,Entire home/apt
1277178602174187233,1444.0,4,2.0,0,Entire home/apt
1470357792825634965,2217.0,3,1.0,5,Entire home/apt
27088830,279.0,2,1.0,499,Private room
617334886395128057,6098.0,6,3.0,83,Entire home/apt
1183076092026669280,6080.0,4,1.0,1,Private room
600194877009397891,2720.0,6,3.0,132,Entire home/apt
1222687261302425412,2279.0,2,1.0,1,Entire home/apt
12621086,1883.0,2,1.0,10,Private room
1248869421118306111,1135.0,2,1.0,16,Entire home/apt
1326373313759039604,760.0,2,1.0,1,Entire home/apt
1019122979962123256,673.0,2,1.0,161,Private room
1079725024642463226,767.0,3,2.0,67,Entire home/apt
1031875537589337016,673.0,2,1.0,116,Private room
1306572780383009964,1383.0,2,1.0,0,Entire home/apt
709560963176912332,963.0,4,2.0,83,Entire home/apt
763951281699484182,839.0,3,1.0,124,Entire home/apt
49488595,747.0,2,1.0,65,Entire home/apt
12832308,959.0,2,1.0,54,Entire home/apt
1491015720842165542,781.0,4,1.0,2,Entire home/apt
1242981290349555873,670.0,2,1.0,35,Private room
1137799586700353992,1224.0,3,1.0,10,Entire home/apt
1399537425235045180,1220.0,4,2.0,25,Entire home/apt
1353329440441409458,231.0,2,1.0,56,Private room
48111186,1550.0,4,2.0,3,Entire home/apt
1174736574042474658,281.0,2,1.0,5,Private room
571106821484253928,1805.0,3,1.0,35,Entire home/apt
1091319465382212354,288.0,1,1.0,13,Entire home/apt
1233586381055636940,1169.0,2,1.0,5,Entire home/apt
45632857,2008.0,2,1.0,236,Private room
1481529158260125182,860.0,2,1.0,2,Entire home/apt
1130669511690707674,503.0,1,1.0,0,Private room
1516238692170425103,1589.0,5,2.0,0,Entire home/apt
53545741,2211.0,4,2.0,74,Entire home/apt
621708243762204671,1066.0,5,2.0,130,Entire home/apt
724165302064923392,600.0,1,1.0,1,Private room
1134862199504346382,675.0,1,1.0,2,Private room
46794024,1457.0,4,2.0,70,Entire home/apt
1518388105556721163,260.0,1,1.0,0,Private room
544036911931653681,1146.0,2,2.0,5,Private room
17286992,618.0,2,1.0,26,Private room
999890800429019427,6572.0,2,1.0,2,Entire home/apt
931378559821851085,1619.0,6,2.0,75,Entire home/apt
1409511989674248279,1056.0,4,3.0,4,Entire home/apt
51748648,3706.0,5,3.0,103,Entire home/apt
842313972594235638,4072.0,4,2.0,130,Entire home/apt
633614594129623802,672.0,2,1.0,4,Private room
1487765493329706328,1628.0,3,2.0,6,Entire home/apt
669804703292732244,1025.0,4,1.0,123,Entire home/apt
1393044024193514396,600.0,2,1.0,4,Entire home/apt
1502675489559454160,1492.0,3,1.0,5,Entire home/apt
1367741873527629069,592.0,2,1.0,6,Private room
42757855,842.0,2,1.0,59,Private room
694306914882550650,1750.0,6,2.0,19,Entire home/apt
19247387,4937.0,8,4.0,4,Entire home/apt
12663534,1733.0,2,1.0,67,Entire home/apt
861688812482885441,1044.0,4,2.0,5,Entire home/apt
